NAME,ORIGIN,POPULARITY,sex
Eunices,Greek,NA,girl
Evadne,Greek,11957,girl
Eustacie,Greek,NA,girl
Evalina,NA,NA,girl
Evadney,Greek,NA,girl
Eutropia,NA,NA,girl
Evah,Hebrew,6215,girl
Eustolia,Greek,12207,girl
Evaleen,Latin,9256,girl
Evadnie,Greek,NA,girl
Evangelia,Greek,6108,girl
Eugina,Greek,12000,girl
Evangeline,Greek,507,girl
Evalyn,NA,NA,girl
Evangelista,Greek,NA,girl
Euzebia,NA,NA,girl
Evamarie,NA,NA,girl
Eustacia,Greek,12179,girl
Evania,Greek,9256,girl
Evanthey,Greek,NA,girl
Evanthe,Greek,NA,girl
Evannie,Greek,11599,girl
Evangeliste,Greek,NA,girl
Evdokiya,NA,NA,girl
Evaline,Hebrew,5988,girl
Evana,Greek,4936,girl
Eve,Latin,856,girl
Evelene,NA,NA,girl
Eveline,Latin,4143,girl
Evelynn,NA,NA,girl
Evangelina,Greek,2170,girl
Evelyne,NA,NA,girl
Evani,Hebrew,7069,girl
Euniss,Greek,NA,girl
Evangelyn,Greek,7979,girl
Evellia,NA,NA,girl
Evanne,Greek,11480,girl
Evey,Latin,4019,girl
Evelia,NA,NA,girl
Evanny,Greek,9697,girl
Evgenia,Greek,11480,girl
Evanthie,Greek,NA,girl
Evette,French,4805,girl
Evangela,Greek,10504,girl
Evanna,Greek,4425,girl
Evgeniya,NA,NA,girl
Evlaliya,NA,NA,girl
Evina,Hebrew,11480,girl
Evia,Hebrew,7729,girl
Evgenija,NA,NA,girl
Evlyn,Latin,9256,girl
Everhilda,British,NA,girl
Evie,Latin,795,girl
Evelynne,NA,NA,girl
Evita,Latin,7491,girl
Evonne,French,6753,girl
Evvie,Latin,7491,girl
Evline,NA,NA,girl
Evvy,Latin,10778,girl
Evony,French,7729,girl
Ewelina,NA,NA,girl
Evlynn,NA,NA,girl
Eveleen,NA,NA,girl
Everilda,British,NA,girl
Evlin,Irish,9527,girl
Ewangelina,NA,NA,girl
Evelina,Latin,1951,girl
Evetta,Latin,11948,girl
Exavyera,Basque,NA,girl
Exaviera,Basque,NA,girl
Ewa,NA,NA,girl
Evy,Latin,4510,girl
Eyde,British,NA,girl
Evfemiya,NA,NA,girl
Evonna,French,9697,girl
Eydra,British,NA,girl
Eydith,British,NA,girl
Eyvetta,French,NA,girl
Eyo,NA,NA,girl
Eyeesha,NA,NA,girl
Ezzie,NA,NA,girl
Eyrica,Norse,NA,girl
Eyota,NA,NA,girl
Exie,NA,NA,girl
Eyvonne,French,9719,girl
Everil,British,NA,girl
Ezmeralda,Spanish,5988,girl
